id,label,label1,label2
209.0,0.0,0.9999957084655762,4.2825522768907834e-06
210.0,0.0,0.9999954462051391,4.552508471533656e-06
211.0,0.0,0.9999377965927124,6.220117302291328e-05
212.0,0.0,0.9999684572219849,3.153889383611385e-05
213.0,0.0,0.9999955892562866,4.426360987963562e-06
214.0,0.0,0.9999939441680908,6.046776616130956e-06
215.0,1.0,4.519974154391093e-05,0.9999548196792603
216.0,0.0,0.9999958515167237,4.1450347453064754e-06
217.0,0.0,0.9999958276748657,4.164999950262427e-06
218.0,0.0,0.999996018409729,4.021626455141813e-06
219.0,0.0,0.999996018409729,3.960715798712045e-06
220.0,0.0,0.9999958992004394,4.0725458120505206e-06
221.0,0.0,0.9999958276748657,4.139345264775329e-06
222.0,1.0,1.0069392556033562e-05,0.999989914894104
223.0,0.0,0.9998229622840882,0.00017704097067507973
224.0,0.0,0.9999958276748657,4.162466302659595e-06
225.0,0.0,0.9999943256378174,5.6643512380105674e-06
226.0,0.0,0.799732186156325,0.20026782158838613
227.0,0.0,0.9999959707260132,4.0304134927282576e-06
228.0,0.0,0.9999960422515869,3.9730840853735575e-06
229.0,0.0,0.9999958515167237,4.135876906730118e-06
230.0,0.0,0.9999959468841553,4.044082743348554e-06
231.0,1.0,1.3834151195624144e-05,0.9999861240386962
232.0,1.0,6.0525837761815636e-05,0.9999394655227661
233.0,1.0,1.0847824250959093e-05,0.9999891519546509
234.0,0.0,0.9999925851821899,7.428671051457059e-06
235.0,1.0,0.32421578690118624,0.675784207880497
236.0,0.0,0.9999955892562866,4.40505423284776e-06
237.0,0.0,0.9999958276748657,4.18793583776278e-06
238.0,0.0,0.9999957084655762,4.2759511643453155e-06
239.0,0.0,0.9999947547912598,5.231272007222288e-06
240.0,0.0,0.9999958038330078,4.202241325401701e-06
241.0,0.0,0.999972152709961,2.7839632821269333e-05
242.0,0.0,0.999996018409729,3.980106112067005e-06
243.0,0.0,0.9999949932098389,4.954740552420844e-06
244.0,0.0,0.9999956607818603,4.346591504145181e-06
245.0,0.0,0.9999956369400025,4.351898655841069e-06
246.0,0.0,0.8057228956371546,0.19427710541667695
247.0,0.0,0.9999958992004394,4.097527448720939e-06
248.0,0.0,0.6031907838303596,0.3968092234543292
249.0,0.0,0.9999954223632812,4.577046979648003e-06
250.0,0.0,0.9999958992004394,4.095704048268089e-06
251.0,1.0,0.2036451981170103,0.7963547831401229
252.0,0.0,0.9999953031539917,4.684639543484082e-06
253.0,0.0,0.999995231628418,4.805822140951932e-06
254.0,0.0,0.9999859809875489,1.3993690845381935e-05
255.0,0.0,0.9999923467636108,7.669605793125811e-06
256.0,0.0,0.9988558650016784,0.0011441390026448062
257.0,0.0,0.9999958992004394,4.121620941077709e-06
258.0,0.0,0.9999956846237182,4.308878237679891e-06
259.0,0.0,0.9999958276748657,4.193183053757821e-06
260.0,0.0,0.9999958992004394,4.075160450156545e-06
261.0,0.0,0.999973726272583,2.630372086969146e-05
262.0,1.0,2.3867520030762535e-05,0.9999761343002319
263.0,1.0,1.920086178870406e-05,0.9999808311462403
264.0,0.0,0.999995231628418,4.771815110871103e-06
265.0,0.0,0.9999958753585816,4.157837588536495e-06
266.0,0.0,0.9999916791915894,8.336459313795785e-06
267.0,0.0,0.9999956607818603,4.332368757786753e-06
268.0,1.0,2.240660137431405e-05,0.9999775886535645
269.0,0.0,0.9999958038330078,4.18374988839787e-06
270.0,1.0,0.0005386672241002088,0.9994613528251648
271.0,0.0,0.9999947786331177,5.217082389208372e-06
272.0,0.0,0.9999958515167237,4.119583695683104e-06
273.0,0.0,0.9999957799911499,4.2259918700437995e-06
274.0,0.0,0.9999955177307129,4.464254561753478e-06
275.0,0.0,0.9999959230422973,4.048251730637275e-06
276.0,1.0,1.8410299162496813e-05,0.9999816179275512
277.0,0.0,0.9999951124191284,4.881835866399342e-06
278.0,0.0,0.999992561340332,7.442293690473889e-06
279.0,0.0,0.800089544756338,0.19991044849593892
280.0,0.0,0.9999919891357422,8.004562278074446e-06
281.0,0.0,0.9999953985214234,4.598338455252815e-06
282.0,1.0,9.33805731619941e-06,0.9999906539916992
283.0,0.0,0.9999892711639404,1.0702637291615247e-05
284.0,0.0,0.999995493888855,4.532076536634122e-06
285.0,0.0,0.999995493888855,4.514478541750578e-06
286.0,0.0,0.9999958276748657,4.154337557338295e-06
287.0,0.0,0.9998448133468628,0.00015514898850597092
288.0,0.0,0.9998567342758179,0.00014325617557915394
289.0,1.0,0.00548838913673535,0.9945115923881531
290.0,0.0,0.9999953269958496,4.661770708480617e-06
291.0,0.0,0.9995219588279725,0.00047803042598388847
292.0,0.0,0.9999489903450012,5.1023708419961625e-05
293.0,0.0,0.9999958753585816,4.113933391636237e-06
294.0,0.0,0.9996588468551636,0.0003411729638173711
295.0,0.0,0.9992988586425782,0.0007011375852471246
296.0,0.0,0.9999955892562866,4.417474656293052e-06
297.0,1.0,3.6503111641650324e-05,0.9999634981155395
298.0,0.0,0.9060969233512879,0.09390308720867323
299.0,0.0,0.550655252445722,0.44934472624881894
300.0,0.0,0.9999822139739992,1.7796281463233753e-05
301.0,1.0,0.002959710458526388,0.9970402717590332
302.0,1.0,1.6434279132226948e-05,0.9999835729598999
303.0,1.0,0.4121707451522525,0.5878292510751635
304.0,1.0,0.400300723023247,0.5996992456766748
305.0,0.0,0.9939725279808045,0.006027446058578789
306.0,0.0,0.9999958515167237,4.151427447141032e-06
307.0,0.0,0.9999956369400025,4.358446039987029e-06
308.0,0.0,0.9999725103378296,2.7484141128297772e-05
309.0,0.0,0.9999922513961792,7.773547076794785e-06
310.0,0.0,0.9990653157234192,0.000934647970007063
311.0,1.0,1.1969099250563887e-05,0.9999880313873291
312.0,0.0,0.9999952554702759,4.7597345201211285e-06
313.0,0.0,0.9999952793121338,4.732479737867834e-06
314.0,0.0,0.9999956846237182,4.319973959354683e-06
315.0,0.0,0.9999955415725708,4.466265045266482e-06
316.0,0.0,0.9999956607818603,4.348017296251783e-06
317.0,0.0,0.9999957084655762,4.299408715269237e-06
318.0,1.0,2.4603446581750178e-05,0.9999753713607789
319.0,1.0,0.00011193783939233981,0.9998880743980407
320.0,0.0,0.9999958753585816,4.116345030524826e-06
321.0,0.0,0.9999957799911499,4.2047278384416135e-06
322.0,0.0,0.9998340487480164,0.0001659350061800069
323.0,0.0,0.9999329924583436,6.698574688925873e-05
324.0,0.0,0.9999376893043518,6.231660763660331e-05
325.0,0.0,0.9999885082244873,1.1522453905854491e-05
326.0,0.0,0.9999956369400025,4.355086025498167e-06
327.0,1.0,0.00020307460445110337,0.9997969150543213
328.0,1.0,1.8811171867127995e-05,0.9999811887741089
329.0,1.0,0.1987065992783755,0.8012934016995132
330.0,0.0,0.5989114637224702,0.4010885053921811
331.0,0.0,0.9999958515167237,4.12642853007128e-06
332.0,0.0,0.9999961614608764,3.848862775157613e-06
333.0,0.0,0.9999960422515869,3.953184182137192e-06
334.0,0.0,0.9983882069587707,0.0016118118811391468
335.0,0.0,0.9999929189682006,7.1070609919843266e-06
336.0,0.0,0.9997299313545227,0.00027004625426343406
337.0,0.0,0.7962279458297417,0.20377203735988586
338.0,0.0,0.9999955415725708,4.435232722244109e-06
339.0,1.0,0.41027644683490505,0.5897235674667172
340.0,0.0,0.9999902725219727,9.72838579400559e-06
341.0,1.0,0.20417145756855462,0.79582854276523
342.0,1.0,0.05240044646780008,0.9475995302200317
343.0,1.0,0.16485481759955295,0.8351451754570007
344.0,1.0,4.641719924620702e-05,0.9999535799026489
345.0,1.0,0.001163031097166822,0.9988369703292846
346.0,0.0,0.9999954700469971,4.543407339951955e-06
347.0,0.0,0.9999951362609864,4.869642316407407e-06
348.0,0.0,0.999994421005249,5.588616249951883e-06
349.0,0.0,0.9999958276748657,4.170159081695602e-06
350.0,0.0,0.9999959468841553,4.0757659462542504e-06
351.0,1.0,8.572542810725281e-06,0.9999914169311523
352.0,0.0,0.9999956130981446,4.420842833496863e-06
353.0,0.0,0.5993725984706544,0.4006274162500631
354.0,0.0,0.9999956369400025,4.346655350673245e-06
355.0,1.0,1.0145602300326572e-05,0.9999898672103882
356.0,0.0,0.9999794006347656,2.057871456599969e-05
357.0,0.0,0.9999846696853638,1.534605453343829e-05
358.0,0.0,0.9999955177307129,4.491458821576089e-06
359.0,0.0,0.9999961376190185,3.846948266073013e-06
360.0,0.0,0.9999957323074341,4.2721381532828674e-06
361.0,0.0,0.999995756149292,4.244143792675459e-06
362.0,0.0,0.6010242390242638,0.39897578470699957
363.0,0.0,0.9999913215637207,8.678321864863393e-06
364.0,0.0,0.9999954700469971,4.508669326241943e-06
365.0,1.0,1.2218951269460376e-05,0.99998779296875
366.0,1.0,0.22862105626554693,0.7713789286091923
367.0,0.0,0.9999959468841553,4.05667849463498e-06
368.0,0.0,0.9999958992004394,4.126824501327065e-06
369.0,0.0,0.999995756149292,4.244841352374351e-06
370.0,0.0,0.9999752283096314,2.4775020210654475e-05
371.0,0.0,0.9999922752380371,7.716439540672582e-06
372.0,0.0,0.9999731779098511,2.6798571798281046e-05
373.0,0.0,0.9999957323074341,4.278231017451617e-06
374.0,0.0,0.9999958038330078,4.202410059406247e-06
375.0,0.0,0.9999956846237182,4.2875018834820365e-06
376.0,0.0,0.9999611616134644,3.8821632824692645e-05
377.0,1.0,0.34328986138862094,0.6567101309454302
378.0,0.0,0.9999953031539917,4.698290604210343e-06
379.0,0.0,0.999995756149292,4.24900267717021e-06
380.0,0.0,0.9999958038330078,4.179921324976021e-06
381.0,0.0,0.9999956130981446,4.379195615911158e-06
382.0,0.0,0.9999955892562864,4.420345339894993e-06
383.0,0.0,0.9999936819076538,6.284340997808613e-06
384.0,0.0,0.9999956607818603,4.3317659219610505e-06
385.0,0.0,0.9999956130981446,4.380497603051481e-06
386.0,0.0,0.9999958515167237,4.149753249294008e-06
387.0,0.0,0.5994999586167978,0.4005000243829272
388.0,0.0,0.9999953269958496,4.686543775278551e-06
389.0,1.0,0.0009723871640744619,0.9990276098251343
390.0,0.0,0.9999957799911499,4.204913989269699e-06
391.0,0.0,0.9999957323074341,4.2624697016435675e-06
392.0,0.0,0.9999959707260132,4.020594337816874e-06
393.0,0.0,0.9999958038330078,4.20119422415155e-06
394.0,0.0,0.6096863970160484,0.39031361732777436
395.0,0.0,0.9999781608581543,2.185579569413676e-05
396.0,0.0,0.9999957323074341,4.2734833868962594e-06
397.0,0.0,0.9998543500900269,0.0001456946275993687
398.0,0.0,0.9999956846237182,4.295225744499476e-06
399.0,0.0,0.9999957799911499,4.205988921057724e-06
400.0,0.0,0.9999955177307129,4.475857758734492e-06
401.0,0.0,0.9999959945678711,4.007724896837318e-06
402.0,0.0,0.9999784469604492,2.1535750056500548e-05
403.0,1.0,9.095487930608215e-05,0.9999090552330017
404.0,0.0,0.9999957799911499,4.2242153540428266e-06
405.0,1.0,0.00012773161570294177,0.9998722553253174
406.0,0.0,0.9999957084655762,4.280931875655369e-06
407.0,0.0,0.9999905824661255,9.399139889865182e-06
408.0,0.0,0.9999958753585816,4.133373158765607e-06
409.0,1.0,2.4933333315857452e-05,0.999975037574768
410.0,1.0,1.2461001551855588e-05,0.999987530708313
411.0,0.0,0.9999958753585816,4.1139013774227354e-06
412.0,0.0,0.9999950885772705,4.896192240266828e-06
413.0,0.0,0.9999957799911499,4.228701209285646e-06
414.0,0.0,0.9999942541122436,5.755472466262291e-06
415.0,1.0,0.4084237484261394,0.5915762902237475
416.0,0.0,0.9999937057495117,6.28874586254824e-06
417.0,1.0,3.357451078045415e-05,0.9999664306640625
418.0,0.0,0.9999918222427369,8.176257642844575e-06
419.0,0.0,0.9999939918518066,6.001364772600936e-06
420.0,0.0,0.999995756149292,4.236763470544247e-06
421.0,0.0,0.999996018409729,4.0143800561054375e-06
422.0,0.0,0.9999958515167237,4.1576484363758935e-06
423.0,0.0,0.9999961137771607,3.879392784256197e-06
424.0,0.0,0.9999958515167237,4.139313568884973e-06
425.0,0.0,0.9999960660934448,3.92495689993666e-06
426.0,0.0,0.9999958276748657,4.163871972195921e-06
427.0,0.0,0.999995493888855,4.515619002631865e-06
428.0,0.0,0.9999951839447021,4.798128611582797e-06
429.0,0.0,0.9999956369400025,4.364015194369131e-06
430.0,0.0,0.9999958515167237,4.133469974476611e-06
431.0,1.0,0.2020365347641928,0.7979634575080127
432.0,0.0,0.9999953508377075,4.65070215796004e-06
433.0,0.0,0.9999946117401123,5.367585026760935e-06
434.0,1.0,1.3367176779865986e-05,0.9999866485595703
435.0,0.0,0.9999939203262329,6.05708205512201e-06
436.0,1.0,0.0008628879259049427,0.9991371035575867
437.0,0.0,0.9999932765960693,6.725176581312553e-06
438.0,0.0,0.999996018409729,3.962839923588035e-06
439.0,0.0,0.5999472394236364,0.40005275220028125
440.0,0.0,0.9999958753585816,4.11695100410725e-06
441.0,1.0,2.2952864583203336e-05,0.9999770164489746
442.0,0.0,0.9994913101196289,0.0005086715442303103
443.0,0.0,0.801272360701114,0.19872766235962444
444.0,0.0,0.9999955892562866,4.4444415834732355e-06
445.0,0.0,0.9999954700469971,4.515164209806244e-06
446.0,0.0,0.9999957799911499,4.226792793815548e-06
447.0,0.0,0.9970456838607789,0.002954294963956272
448.0,0.0,0.9999958276748657,4.155336864641868e-06
449.0,0.0,0.9999958992004394,4.114550233680348e-06
450.0,1.0,0.3998531464028929,0.6001468521135394
451.0,0.0,0.9997465491294861,0.0002534282567467017
452.0,0.0,0.9999958515167237,4.154482962803741e-06
453.0,0.0,0.9999956846237182,4.303588593757013e-06
454.0,0.0,0.9999951124191284,4.905682180833537e-06
455.0,0.0,0.999995493888855,4.483596558202407e-06
456.0,0.0,0.9999959468841553,4.053152110827796e-06
457.0,0.0,0.9999855756759644,1.4411972324523959e-05
458.0,0.0,0.9999950408935547,4.972185888618697e-06
459.0,0.0,0.999995756149292,4.267919666745001e-06
460.0,0.0,0.6532363117672503,0.3467637071968056
461.0,0.0,0.7974576244218042,0.2025423734626656
462.0,0.0,0.9999950647354126,4.929297665512422e-06
463.0,1.0,0.3964867134200176,0.6035132999240886
464.0,0.0,0.9999948024749756,5.19143200108374e-06
465.0,0.0,0.9999959468841553,4.036382551930728e-06
466.0,0.0,0.9999949693679809,5.0313510655541904e-06
467.0,0.0,0.9999913692474365,8.632617254988873e-06
468.0,0.0,0.9999955415725708,4.4734505536325745e-06
469.0,0.0,0.9999956846237182,4.293616029826808e-06
470.0,0.0,0.9999958038330078,4.2197628317808265e-06
471.0,0.0,0.9999957799911499,4.235400911056786e-06
472.0,1.0,9.059979583980749e-06,0.9999909400939941
473.0,1.0,0.0038133894115162546,0.9961866140365601
474.0,1.0,1.7219778328581015e-05,0.999982786178589
475.0,0.0,0.9999914169311523,8.583167391407187e-06
476.0,0.0,0.9999955892562866,4.392242226458621e-06
477.0,0.0,0.9999956846237182,4.332420485297917e-06
478.0,0.0,0.9999957323074339,4.2360633415228225e-06
479.0,0.0,0.9999955177307129,4.488205672714685e-06
480.0,0.0,0.9999943494796752,5.64992237741535e-06
481.0,0.0,0.9999958276748657,4.1781532445384075e-06
482.0,0.0,0.9999955654144287,4.439257145349984e-06
483.0,0.0,0.9999948978424072,5.1092620651616015e-06
484.0,0.0,0.999995493888855,4.538296502687445e-06
485.0,0.0,0.999996018409729,3.9665708754910154e-06
486.0,1.0,8.215350680984556e-06,0.999991774559021
487.0,0.0,0.9999954700469971,4.517631168710068e-06
488.0,0.0,0.9999955415725708,4.453659494174645e-06
489.0,0.0,0.999995756149292,4.2316712097090205e-06
490.0,1.0,0.19857767242501723,0.8014223235659301
491.0,0.0,0.7995186594322149,0.2004813397245016
492.0,0.0,0.9999956369400025,4.352318137534894e-06
493.0,0.0,0.9999959230422973,4.072376214026008e-06
494.0,0.0,0.9999959230422973,4.113202498956525e-06
495.0,1.0,1.2882352984888712e-05,0.9999871015548706
496.0,1.0,0.4094585082755657,0.5905415001118854
497.0,0.0,0.9999959230422973,4.088355399289867e-06
498.0,0.0,0.9999958276748657,4.177257733317674e-06
499.0,0.0,0.9999959468841553,4.050050984005793e-06
500.0,0.0,0.9998021364212036,0.000197846079709052
501.0,0.0,0.9999958992004394,4.108547750547587e-06
502.0,0.0,0.6001807837514207,0.3998192156213918
